type,dafNodes,repetition,time,justification,peafNodes,iteration,attacks,supports
barabasi,5,39,4240,0.3757128390982252,9,37526.0,6,15
barabasi,5,40,4504,0.3891722759781237,6,38032.0,6,6
barabasi,5,41,50,0.01289134438305709,8,2172.0,6,12
barabasi,5,42,31,0.007681564245810056,9,1432.0,6,15
barabasi,5,43,7552,0.5473925877336832,8,39637.0,6,12
barabasi,5,44,729,0.10662295081967213,8,15250.0,6,12
barabasi,5,45,1600,0.18708908612754765,7,24336.0,6,9
barabasi,5,46,24,0.007681564245810056,7,1432.0,6,9
barabasi,5,47,3943,0.3686217638844129,8,37236.0,6,12
barabasi,5,48,59,0.01618366578848325,9,2657.0,6,15
barabasi,5,49,66,0.015163607342378291,8,2506.0,6,12
barabasi,5,50,172,0.04754053311349272,7,7278.0,6,9
barabasi,5,51,833,0.1494987222331433,7,20348.0,6,9
barabasi,5,52,4511,0.3983256396213129,8,38343.0,6,12
barabasi,5,53,17,0.0033783783783783786,7,888.0,6,9
barabasi,5,54,60,0.017513134851138354,7,2855.0,6,9
barabasi,5,55,3980,0.701297926301656,9,33515.0,6,15
barabasi,5,56,26,0.006828528072837633,8,1318.0,6,12
barabasi,5,57,1181,0.17492963844988094,8,23095.0,6,12
barabasi,5,58,58,0.016769959897921984,8,2743.0,6,12
barabasi,5,59,299,0.06676676676676677,9,9990.0,6,15
barabasi,5,60,1389,0.26532640759266385,9,31188.0,6,15
barabasi,5,61,6978,0.4072808244006007,8,38622.0,6,12
barabasi,5,62,848,0.16875306277008065,7,22447.0,6,9
barabasi,5,63,2871,0.27596346346346345,9,31968.0,6,15
barabasi,5,64,933,0.17025700004423408,8,22607.0,6,12
barabasi,5,65,88,0.03028391167192429,7,4755.0,6,9
barabasi,5,66,1286,0.20305862361937127,7,25894.0,6,9
barabasi,5,67,3428,0.35564465537462836,9,36663.0,6,15
barabasi,5,68,48,0.01384083044982699,7,2312.0,6,9
barabasi,5,69,862,0.11915957383489079,8,16801.0,6,12
barabasi,5,70,1849,0.2661140626000128,9,31246.0,6,15
barabasi,5,71,160,0.036408624955814775,7,5658.0,6,9
barabasi,5,72,3602,0.47329622386038817,8,39882.0,6,12
barabasi,5,73,931,0.17527021184608732,8,23130.0,6,12
barabasi,5,74,6325,0.5679207315520008,6,39259.0,6,6
barabasi,5,75,2250,0.30849692352768826,9,34130.0,6,15
barabasi,5,76,291,0.06114248479582971,9,9208.0,6,15
barabasi,5,77,6351,0.7496004262120405,8,30032.0,6,12
barabasi,5,78,5386,0.7516405517610821,8,29868.0,6,12
barabasi,5,79,1110,0.2373636238088662,8,28964.0,6,12
barabasi,5,80,229,0.039209225700164746,10,6070.0,6,18
barabasi,5,81,1707,0.2624866819487941,9,30973.0,6,15
barabasi,5,82,343,0.07126025073051183,8,10609.0,6,12
barabasi,5,83,6490,0.35447567538037095,8,36609.0,6,12
barabasi,5,84,223,0.06454611174222864,7,9683.0,6,9
barabasi,5,85,351,0.05279541775619474,8,8031.0,6,12
barabasi,5,86,66,0.018406961178045515,7,2988.0,6,9
barabasi,5,87,6180,0.6076184983221476,8,38144.0,6,12
barabasi,5,88,2384,0.7745329611337771,8,27942.0,6,12
barabasi,5,89,1038,0.11544108650434357,7,16346.0,6,9
barabasi,5,90,227,0.05407380343441724,8,8211.0,6,12
barabasi,5,91,5892,0.5477782543968106,7,39631.0,6,9
barabasi,5,92,59,0.015372487189594008,9,2537.0,6,15
barabasi,5,93,2520,0.25983100422489436,8,30770.0,6,12
barabasi,5,94,2442,0.27464391039718894,8,31874.0,6,12
barabasi,5,95,2349,0.20299764360489822,8,25887.0,6,12
barabasi,5,96,2019,0.17212647458667718,8,22803.0,6,12
barabasi,5,97,284,0.061425327133124256,8,9247.0,6,12
barabasi,5,98,4840,0.42864070236333013,9,39182.0,6,15
barabasi,5,99,1291,0.4196694384560107,8,38964.0,6,12
barabasi,5,100,570,0.09507911162723182,7,13778.0,6,9
barabasi,6,1,1439,0.1190589636688505,9,16790.0,8,13
barabasi,6,2,50,0.009826589595375723,10,1730.0,8,16
barabasi,6,3,2582,0.24028486321772177,10,29207.0,8,16
barabasi,6,4,39,0.008816120906801008,8,1588.0,8,10
barabasi,6,5,10641,0.7543510523475445,8,29648.0,8,10
barabasi,6,6,1409,0.13514380412701807,9,18706.0,8,13
barabasi,6,7,2276,0.1743226814866273,11,23032.0,8,19
barabasi,6,8,4536,0.419872206112551,10,38969.0,8,16
barabasi,6,9,193,0.05142930066360388,9,7836.0,8,13
barabasi,6,10,2387,0.31708232305738365,11,34644.0,8,19
barabasi,6,11,12,0.0,10,561.0,8,16
barabasi,6,12,1235,0.11970119167605384,8,16867.0,8,10
barabasi,6,13,1267,0.15397898978270255,9,20847.0,8,13
barabasi,6,14,90,0.02177650429799427,10,3490.0,8,16
barabasi,6,15,477,0.05785501943745713,10,8746.0,8,16
barabasi,6,16,224,0.05123607019341617,9,7807.0,8,13
barabasi,6,17,4092,0.35492765492765493,10,36630.0,8,16
barabasi,6,18,8870,0.39756772274127045,9,38318.0,8,13
barabasi,6,19,3108,0.3136378153944427,10,34441.0,8,16
barabasi,6,20,1873,0.19484503226834515,10,25102.0,8,16
barabasi,6,21,8790,0.3648550236008092,11,37075.0,8,19
barabasi,6,22,374,0.06114248479582971,10,9208.0,8,16
barabasi,6,23,470,0.08683671862698787,7,12702.0,8,7
barabasi,6,24,990,0.13692836373248746,9,18915.0,8,13
barabasi,6,25,7534,0.41542262946566455,7,38852.0,8,7
barabasi,6,26,81,0.017513134851138354,9,2855.0,8,13
barabasi,6,27,112,0.022651933701657457,8,3620.0,8,10
barabasi,6,28,1931,0.19840458975165043,12,25448.0,8,22
barabasi,6,29,1413,0.12663804789877994,11,17704.0,8,19
barabasi,6,30,10878,0.36767394343477794,10,37196.0,8,16
barabasi,6,31,4889,0.6306214446710314,9,37268.0,8,13
barabasi,6,32,3667,0.3152362751911049,10,34536.0,8,16
barabasi,6,33,1329,0.11242566510172144,8,15975.0,8,10
barabasi,6,34,1573,0.1405967216505507,10,19339.0,8,16
barabasi,6,35,4665,0.32239420903550686,10,34951.0,8,16
barabasi,6,36,9884,0.4611882483147198,12,39756.0,8,22
barabasi,6,37,474,0.06475857098733656,7,9713.0,8,7
barabasi,6,38,12514,0.5048383467106744,8,39993.0,8,10
barabasi,6,39,12,0.0025188916876574307,8,794.0,8,10
barabasi,6,40,2561,0.3408540826262345,12,35945.0,8,22
barabasi,6,41,62,0.017696044413601664,9,2882.0,8,13
barabasi,6,42,7221,0.5889187235360942,10,38732.0,8,16
barabasi,6,43,639,0.09173349321741738,10,13343.0,8,16
barabasi,6,44,3754,0.28130217028380633,9,32346.0,8,13
barabasi,6,45,55,0.011592741935483871,10,1984.0,8,16
barabasi,6,46,16705,0.583935784301114,10,38869.0,8,16
barabasi,6,47,11716,0.6003073957329305,12,38387.0,8,22
barabasi,6,48,8174,0.3534994393239067,9,36563.0,8,13
barabasi,6,49,6325,0.3784013605442177,10,37632.0,8,16
barabasi,6,50,2617,0.2154477556755158,8,27046.0,8,10
barabasi,6,51,1230,0.12731260192318505,10,17783.0,8,16
barabasi,6,52,9146,0.38984654193819634,11,38056.0,8,19
barabasi,6,53,7488,0.3422828108948552,9,36017.0,8,13
barabasi,6,54,447,0.07334985770678418,10,10893.0,8,16
barabasi,6,55,322,0.04063097514340344,10,6276.0,8,16
barabasi,6,56,167,0.03887043189368771,10,6020.0,8,16
barabasi,6,57,9981,0.4950616357862626,8,39993.0,8,10
barabasi,6,58,855,0.11392326732673268,9,16160.0,8,13
barabasi,6,59,462,0.07238431518305148,9,10762.0,8,13
barabasi,6,60,1081,0.10821306064332406,9,15451.0,8,13
barabasi,6,61,45,0.010445299615173173,10,1819.0,8,16
barabasi,6,62,288,0.03996763754045307,8,6180.0,8,10
barabasi,6,63,2104,0.15426984050960296,8,20879.0,8,10
barabasi,6,64,30,0.006369426751592357,11,1256.0,8,19
barabasi,6,65,967,0.15135003648747264,10,20555.0,8,16
barabasi,6,66,651,0.10897394660662592,9,15545.0,8,13
barabasi,6,67,239,0.050364393545028634,10,7684.0,8,16
barabasi,6,68,974,0.10141848831631604,11,14593.0,8,19
barabasi,6,69,6207,0.32532179063674677,9,35116.0,8,13
barabasi,6,70,3713,0.3299974556865406,9,35373.0,8,13
barabasi,6,71,4600,0.3643086556368249,11,37051.0,8,19
barabasi,6,72,1298,0.1328959496828065,10,18443.0,8,16
barabasi,6,73,6056,0.34896005282271375,7,36348.0,8,7
barabasi,6,74,9777,0.7601206595139341,10,29173.0,8,16
barabasi,6,75,25,0.00587248322147651,9,1192.0,8,13
barabasi,6,76,198,0.04013539651837524,9,6204.0,8,13
barabasi,6,77,2270,0.41447961470111006,9,38827.0,8,13
barabasi,6,78,6005,0.2532143447364072,11,30255.0,8,19
barabasi,6,79,7978,0.7798609341439441,11,27469.0,8,19
barabasi,6,80,307,0.05749770009199632,9,8696.0,8,13
barabasi,6,81,1527,0.13458856345885634,11,18642.0,8,19
barabasi,6,82,160,0.027809436972874402,9,4387.0,8,13
barabasi,6,83,3737,0.2491982896846606,10,29936.0,8,16
barabasi,6,84,9113,0.6601014040561622,10,35896.0,8,16
barabasi,6,85,5040,0.270961209896855,11,31606.0,8,19
barabasi,6,86,3148,0.21049266641594586,9,26590.0,8,13
barabasi,6,87,55,0.014735980352026197,11,2443.0,8,19
barabasi,6,88,471,0.11409147095179234,11,16180.0,8,19
barabasi,6,89,138,0.03415915915915916,10,5328.0,8,16
barabasi,6,90,97,0.02850144733912269,8,4491.0,8,10
barabasi,6,91,3505,0.23673469387755103,10,28910.0,8,16
barabasi,6,92,351,0.08504492939666239,11,12464.0,8,19
barabasi,6,93,24,0.006828528072837633,7,1318.0,8,7
barabasi,6,94,2795,0.20842488067277823,11,26398.0,8,19
barabasi,6,95,342,0.07777971115364538,11,11494.0,8,19
barabasi,6,96,1638,0.1806358991681797,10,23683.0,8,16
barabasi,6,97,11625,0.4836812334184312,10,39954.0,8,16
barabasi,6,98,12879,0.7564715860899067,10,29475.0,8,16
barabasi,6,99,2959,0.20416955150396185,9,25998.0,8,13
barabasi,6,100,1828,0.18892242434130027,11,24518.0,8,19
barabasi,7,1,1190,0.18389272924127592,10,24014.0,9,14
barabasi,7,2,11,0.0,10,561.0,9,14
barabasi,7,3,96,0.018756169792694965,11,3039.0,9,17
barabasi,7,4,3139,0.17207649793841565,10,22798.0,9,14
barabasi,7,5,5710,0.2709987661741909,11,31609.0,9,17
barabasi,7,6,5911,0.2854822894962618,10,32636.0,9,14
barabasi,7,7,1748,0.2654036032570366,12,31194.0,9,20
barabasi,7,8,5072,0.32409837936544167,12,35048.0,9,20
barabasi,7,9,881,0.08134970349954063,12,11973.0,9,20
barabasi,7,10,15,0.0014534883720930232,10,688.0,9,14
barabasi,7,11,1264,0.13781680513198022,12,19018.0,9,20
barabasi,7,12,173,0.04063097514340344,10,6276.0,9,14
barabasi,7,13,6767,0.3329768672257556,13,35534.0,9,23
barabasi,7,14,36,0.008452535760728219,10,1538.0,9,14
barabasi,7,15,399,0.04989495798319328,11,7616.0,9,17
barabasi,7,16,3093,0.2786467240896794,10,32159.0,9,14
barabasi,7,17,385,0.05960191259868787,11,8993.0,9,17
barabasi,7,18,979,0.1430100948302233,9,19614.0,9,11
barabasi,7,19,7841,0.48509797052125825,11,39961.0,9,17
barabasi,7,20,2043,0.2762145938848246,11,31986.0,9,17
barabasi,7,21,1242,0.11309709161113533,12,16057.0,9,20
barabasi,7,22,181,0.03268101761252446,13,5110.0,9,23
barabasi,7,23,1674,0.18884627937336815,13,24512.0,9,23
barabasi,7,24,146,0.030065636248147364,10,4723.0,9,14
barabasi,7,25,3014,0.26497865922146274,12,31161.0,9,20
barabasi,7,26,5952,0.36955063715627096,11,37275.0,9,17
barabasi,7,27,34,0.007267441860465116,11,1376.0,9,17
barabasi,7,28,71,0.016574585635359115,9,2715.0,9,11
barabasi,7,29,556,0.06136363636363636,11,9240.0,9,17
barabasi,7,30,1762,0.2132613149562302,10,26845.0,9,14
barabasi,7,31,3222,0.26689027311931,11,31305.0,9,17
barabasi,7,32,692,0.07248259860788864,12,10775.0,9,20
barabasi,7,33,665,0.09709360307736145,10,14038.0,9,14
barabasi,7,34,422,0.053371132749907554,10,8113.0,9,14
barabasi,7,35,11382,0.5554627379505873,11,39504.0,9,17
barabasi,7,36,60,0.013374944271065538,10,2243.0,9,14
barabasi,7,37,6461,0.46780146117345783,9,39831.0,9,11
barabasi,7,38,4033,0.21146926536731633,10,26680.0,9,14
barabasi,7,39,21368,0.5487038392609234,14,39617.0,9,26
barabasi,7,40,828,0.11572971983153268,11,16383.0,9,17
