type,dafNodes,repetition,time,justification,peafNodes,iteration
barabasi,6,44,14,0.011824324324324325,7,592.0
barabasi,6,45,79,0.0453257790368272,7,1765.0
barabasi,5,87,12165,0.73230455299069,6,7841.0
barabasi,6,47,1,0.0,7,278.0
barabasi,6,48,1,0.0,7,278.0
barabasi,6,49,1,0.0,7,278.0
barabasi,6,10,8236,0.23285754268122028,7,7146.0
barabasi,6,42,1642,0.15122615803814715,7,5138.0
barabasi,6,46,532,0.0791538723984988,7,2931.0
barabasi,6,53,38,0.01282051282051282,7,624.0
barabasi,6,54,4,0.010752688172043012,7,558.0
barabasi,6,55,109,0.021668472372697724,7,923.0
barabasi,6,56,1,0.0,7,278.0
barabasi,5,46,18041,0.7549668874172185,6,7399.0
barabasi,5,77,15428,0.38108366026932455,6,9431.0
barabasi,6,58,5,0.002932551319648094,7,341.0
barabasi,6,57,268,0.05698529411764706,7,2176.0
barabasi,6,50,926,0.22545090180360722,7,6986.0
barabasi,6,59,35,0.019138755980861243,7,836.0
barabasi,6,62,25,0.03389830508474576,7,1357.0
barabasi,6,64,27,0.015471167369901548,7,711.0
barabasi,6,60,72,0.030620467365028204,7,1241.0
barabasi,6,66,18,0.01847290640394089,7,812.0
barabasi,6,61,196,0.034657039711191336,7,1385.0
barabasi,6,68,6,0.011824324324324325,7,592.0
barabasi,6,67,979,0.2157210401891253,7,6768.0
barabasi,6,70,1225,0.14346677504572242,7,4921.0
barabasi,6,63,2351,0.14940043247493612,7,5087.0
barabasi,6,27,8578,0.4875875875875876,7,9990.0
barabasi,6,73,9,0.006802721088435374,7,441.0
barabasi,6,74,2,0.002932551319648094,7,341.0
barabasi,6,75,1,0.0,7,278.0
barabasi,6,72,600,0.08472400513478819,7,3116.0
barabasi,6,2,14014,0.31410330818340104,7,8615.0
barabasi,6,77,22,0.015471167369901548,7,711.0
barabasi,6,79,1,0.0,7,278.0
barabasi,6,78,927,0.08673790069138906,7,3182.0
barabasi,6,81,297,0.041945288753799395,7,1645.0
barabasi,6,82,35,0.07185405807892778,7,2686.0
barabasi,6,51,5247,0.9313421256788208,7,2578.0
barabasi,6,84,1,0.0,7,278.0
barabasi,6,85,13,0.009578544061302681,7,522.0
barabasi,6,36,9498,0.4649643108474917,7,9947.0
barabasi,6,87,2,0.0,7,278.0
barabasi,6,88,562,0.058186738836265225,7,2217.0
barabasi,6,89,274,0.04032766225582861,7,1587.0
barabasi,6,30,11275,0.7250721183995986,7,7973.0
barabasi,6,69,6689,0.22764112043224796,7,7033.0
barabasi,6,14,15117,0.387290546949099,7,9489.0
barabasi,6,93,8,0.01847290640394089,7,812.0
barabasi,6,80,4084,0.24568267674042094,7,7412.0
barabasi,6,31,11964,0.5705828314790242,7,9797.0
barabasi,6,90,1208,0.12613224637681159,7,4416.0
barabasi,6,97,40,0.02106430155210643,7,902.0
barabasi,6,98,7,0.002932551319648094,7,341.0
barabasi,6,99,654,0.1069937369519833,7,3832.0
barabasi,6,100,13,0.015471167369901548,7,711.0
barabasi,7,1,1,0.0,8,278.0
barabasi,7,2,31,0.01282051282051282,8,624.0
barabasi,6,65,8391,0.8679738562091504,7,4590.0
barabasi,7,4,206,0.03389830508474576,8,1357.0
barabasi,6,83,4416,0.26442987530530915,7,7779.0
barabasi,7,5,221,0.04350382128159906,8,1701.0
barabasi,7,7,18,0.010752688172043012,8,558.0
barabasi,7,6,442,0.10027624309392265,8,3620.0
barabasi,6,38,12188,0.329788437606064,7,8839.0
barabasi,6,95,2970,0.32062908965675585,7,8711.0
barabasi,7,10,350,0.10419449639326743,8,3743.0
barabasi,7,8,1385,0.13587072081650012,8,4703.0
barabasi,7,3,2362,0.13898163606010017,8,4792.0
barabasi,7,13,164,0.04288266825491364,8,1679.0
barabasi,7,9,1359,0.08300653594771241,8,3060.0
barabasi,7,16,58,0.07510729613733906,8,2796.0
barabasi,7,11,812,0.11003565970453388,8,3926.0
barabasi,7,18,83,0.03147128245476003,8,1271.0
barabasi,7,19,1,0.0,8,278.0
barabasi,7,20,16,0.009578544061302681,8,522.0
barabasi,7,15,696,0.07806563039723662,8,2895.0
barabasi,7,22,2,0.0,8,278.0
barabasi,7,12,1207,0.09501738122827347,8,3452.0
barabasi,7,17,955,0.12796420581655482,8,4470.0
barabasi,7,14,1155,0.08901166359729895,8,3258.0
barabasi,7,24,133,0.02745792736935341,8,1129.0
barabasi,7,27,11,0.011824324324324325,8,592.0
barabasi,7,23,423,0.09805579036348266,8,3549.0
barabasi,7,29,27,0.017766497461928935,8,788.0
barabasi,7,30,10,0.006802721088435374,8,441.0
barabasi,7,28,65,0.030620467365028204,8,1241.0
barabasi,7,32,2,0.0,8,278.0
barabasi,7,31,23,0.024975984630163303,8,1041.0
barabasi,7,34,23,0.010752688172043012,8,558.0
barabasi,7,33,48,0.024975984630163303,8,1041.0
barabasi,7,36,55,0.023928215353938187,8,1003.0
barabasi,7,35,185,0.06382096974720265,8,2413.0
barabasi,7,21,917,0.08161911081619111,8,3014.0
barabasi,7,25,405,0.049582463465553235,8,1916.0
barabasi,6,94,4850,0.19738087724834333,7,6338.0
barabasi,7,38,100,0.01979045401629802,8,859.0
barabasi,7,42,19,0.010752688172043012,8,558.0
barabasi,7,43,70,0.01847290640394089,8,812.0
barabasi,7,44,2,0.005076142131979695,8,394.0
barabasi,7,45,1,0.0,8,278.0
barabasi,7,46,1,0.0,8,278.0
barabasi,7,47,2,0.0,8,278.0
barabasi,7,48,175,0.03652653342522398,8,1451.0
barabasi,7,49,14,0.006802721088435374,8,441.0
barabasi,7,50,1,0.0,8,278.0
barabasi,6,76,9608,0.24751677852348994,7,7450.0
barabasi,7,51,530,0.05405405405405406,8,2072.0
barabasi,6,86,8680,0.2913891243793145,7,8257.0
barabasi,7,54,1,0.0,8,278.0
barabasi,7,55,6,0.008281573498964804,8,483.0
barabasi,7,41,1161,0.10531886742524478,8,3779.0
barabasi,7,56,4,0.002932551319648094,8,341.0
barabasi,7,57,44,0.011824324324324325,8,592.0
barabasi,7,59,347,0.04902477596204533,8,1897.0
barabasi,7,60,2,0.0,8,278.0
barabasi,7,61,141,0.07806563039723662,8,2895.0
barabasi,7,62,12,0.008281573498964804,8,483.0
barabasi,7,63,2,0.002932551319648094,8,341.0
barabasi,7,64,153,0.0609597924773022,8,2313.0
barabasi,7,65,10,0.009578544061302681,8,522.0
barabasi,7,66,2,0.0,8,278.0
barabasi,6,91,7658,0.2454434993924666,7,7407.0
barabasi,7,39,2196,0.14046338436077782,8,4834.0
barabasi,7,69,7,0.009578544061302681,8,522.0
barabasi,7,70,2,0.0,8,278.0
barabasi,7,68,170,0.04848161960575386,8,1877.0
barabasi,7,71,121,0.03228285933897002,8,1301.0
barabasi,7,73,3,0.0,8,278.0
barabasi,7,74,2,0.0,8,278.0
barabasi,7,75,447,0.08982947624847747,8,3284.0
barabasi,7,52,2644,0.11899095668729176,8,4202.0
barabasi,7,77,21,0.013761467889908258,8,654.0
barabasi,7,78,55,0.04288266825491364,8,1679.0
barabasi,7,79,2,0.0,8,278.0
barabasi,7,80,8,0.006802721088435374,8,441.0
barabasi,7,37,3424,0.2503995737879595,8,7508.0
barabasi,7,81,25,0.015471167369901548,8,711.0
barabasi,7,83,1,0.0,8,278.0
barabasi,7,84,3,0.005076142131979695,8,394.0
barabasi,7,85,5,0.008281573498964804,8,483.0
barabasi,7,86,7,0.006802721088435374,8,441.0
barabasi,7,87,1,0.0,8,278.0
barabasi,7,72,1211,0.21104773341338937,8,6662.0
barabasi,7,89,2,0.0,8,278.0
barabasi,7,76,1022,0.12880978865406006,8,4495.0
barabasi,6,96,8575,0.34705363054513355,7,9062.0
barabasi,7,53,3000,0.2095971027614305,8,6627.0
barabasi,7,93,141,0.048754636989931106,8,1887.0
barabasi,7,94,3,0.005076142131979695,8,394.0
barabasi,7,92,316,0.10158383397050792,8,3662.0
barabasi,7,88,924,0.11139112903225806,8,3968.0
barabasi,7,90,991,0.11914387633769322,8,4205.0
barabasi,7,98,134,0.049582463465553235,8,1916.0
barabasi,7,99,2,0.0,8,278.0
barabasi,7,100,2,0.0,8,278.0
barabasi,7,82,1375,0.13471835510816021,8,4669.0
barabasi,8,1,107,0.015471167369901548,9,711.0
barabasi,8,3,1,0.0,9,278.0
barabasi,8,4,8,0.002932551319648094,9,341.0
barabasi,8,5,49,0.016260162601626018,9,738.0
barabasi,8,6,8,0.005076142131979695,9,394.0
barabasi,7,95,825,0.08368472267272138,8,3083.0
barabasi,8,7,218,0.042565947242206234,9,1668.0
barabasi,8,9,20,0.014641288433382138,9,683.0
barabasi,8,10,63,0.02697841726618705,9,1112.0
barabasi,8,8,355,0.039329464861379754,9,1551.0
barabasi,8,12,11,0.006802721088435374,9,441.0
barabasi,8,11,330,0.05066530194472876,9,1954.0
barabasi,8,14,1,0.0,9,278.0
barabasi,8,15,4,0.002932551319648094,9,341.0
barabasi,8,16,74,0.02745792736935341,9,1129.0
barabasi,8,17,5,0.002932551319648094,9,341.0
barabasi,8,18,107,0.02106430155210643,9,902.0
barabasi,8,19,3,0.0,9,278.0
barabasi,8,20,6,0.002932551319648094,9,341.0
barabasi,6,52,18137,0.4682603455202893,7,9956.0
barabasi,8,22,2,0.0,9,278.0
barabasi,8,21,173,0.02697841726618705,9,1112.0
barabasi,6,71,15454,0.3924488725747247,7,9535.0
barabasi,8,25,8,0.006802721088435374,9,441.0
barabasi,8,26,2,0.0,9,278.0
barabasi,8,13,733,0.0647010647010647,9,2442.0
barabasi,8,23,237,0.04735982580293958,9,1837.0
barabasi,8,29,2,0.0,9,278.0
barabasi,8,30,2,0.0,9,278.0
barabasi,8,31,55,0.02446183953033268,9,1022.0
barabasi,8,32,8,0.002932551319648094,9,341.0
barabasi,8,33,23,0.006802721088435374,9,441.0
barabasi,8,34,3,0.005076142131979695,9,394.0
barabasi,8,35,11,0.01282051282051282,9,624.0
barabasi,8,36,2,0.0,9,278.0
barabasi,7,91,2337,0.12551159618008187,8,4398.0
barabasi,7,96,2193,0.12104152005629838,8,4263.0
barabasi,8,39,2,0.0,9,278.0
